model_name,model_id,role,candidate_id,sample_id,key_run,label,plaintext_top_1,plaintext_top_2,ckks_top_1,top_two_gap,pairwise_decision_budget,pairwise_observed_error,minimum_cap_required,margin_utilization_cap,certifiable,plaintext_tie,argmax_flip,reserve_policy_pass,reserve_policy_rejection,gap_bin,plaintext_logits,ckks_logits,per_logit_absolute_error
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61197,3,0,0,6,0,9.7161997175550994,4.8580998587775497,9.8994777141037105e-05,1.0188631359869504e-05,0.5,true,false,false,true,false,2,"[17.526015301091807,-7.329259384491456,-4.3769903166420985,-2.6939025193902064,-6.675672018952946,-4.0468512752647205,7.809815583536708,-8.499083448809163,-10.00340546704644,-8.611440171888733]","[17.526042532319,-7.329250279388526,-4.376925798960702,-2.6939011535377118,-6.675754688880728,-4.046855164965657,7.80974381998676,-8.4990507317371,-10.003346807940703,-8.611417707994713]","[2.7231227193169616e-05,9.105102930284659e-06,6.451768139648095e-05,1.3658524946613682e-06,8.266992778160898e-05,3.8897009364546875e-06,7.176354994786749e-05,3.2717072063093156e-05,5.8659105736325046e-05,2.2463894019608688e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61216,1,7,7,9,7,1.5107862710621172,0.75539313553105858,1.810147012815122e-05,1.198148968842924e-05,0.5,true,false,false,true,false,1,"[-1.9300724453754852,-1.1858888667243006,-1.4399564765001784,-2.16888423925027,-1.5987097003583266,-5.0420996066164605,-4.904741096041243,3.5663492562533023,-2.096161303613199,2.055562985191185]","[-1.9300500306882384,-1.1858546521951585,-1.43994965080496,-2.168909023190043,-1.598702991085203,-5.042129902015317,-4.904727333883605,3.566365417127824,-2.0961692110674064,2.0555610445955788]","[2.2414687246730125e-05,3.4214529142095884e-05,6.825695218370953e-06,2.4783939772898833e-05,6.709273123517434e-06,3.029539885623933e-05,1.3762157638375072e-05,1.6160874521720103e-05,7.907454207423115e-06,1.940595606431117e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61216,2,7,7,9,7,1.5107862710621172,0.75539313553105858,1.1265579462627073e-05,7.4567658433294571e-06,0.5,true,false,false,true,false,1,"[-1.9300724453754852,-1.1858888667243006,-1.4399564765001784,-2.16888423925027,-1.5987097003583266,-5.0420996066164605,-4.904741096041243,3.5663492562533023,-2.096161303613199,2.055562985191185]","[-1.9300714861978274,-1.1858906484841445,-1.439957175807637,-2.1688844938415155,-1.5987147011263334,-5.0421241211728605,-4.904746762623974,3.566359587692651,-2.096169912630181,2.0555639193312993]","[9.591776577444477e-07,1.7817598438885085e-06,6.993074586070236e-07,2.545912454188226e-07,5.000768006802048e-06,2.4514556399957144e-05,5.6665827310453665e-06,1.0331439348476579e-05,8.609016981964146e-06,9.341401141504946e-07]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61216,3,7,7,9,7,1.5107862710621172,0.75539313553105858,7.1125409766281678e-06,4.7078406210481969e-06,0.5,true,false,false,true,false,1,"[-1.9300724453754852,-1.1858888667243006,-1.4399564765001784,-2.16888423925027,-1.5987097003583266,-5.0420996066164605,-4.904741096041243,3.5663492562533023,-2.096161303613199,2.055562985191185]","[-1.9300717093823985,-1.1859006087496151,-1.439946270319816,-2.1688647464232425,-1.5987237985717748,-5.042081590417821,-4.904739431432477,3.5663433085290004,-2.0961598387284535,2.05556415000786]","[7.35993086697917e-07,1.1742025314509519e-05,1.0206180362404282e-05,1.9492827027622894e-05,1.4098213448221486e-05,1.8016198639614345e-05,1.664608766382969e-06,5.947724301957891e-06,1.4648847455056568e-06,1.164816674670277e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61250,1,6,6,0,6,10.471741118847319,5.2358705594236596,5.9093924284825405e-05,8.1132127272352683e-06,0.5,true,false,false,true,false,2,"[1.1135069133814792,-3.2601005646923835,-6.591179115155024,-6.131437094020174,-3.6257195917548493,0.2634015667606933,11.5852480322288,-5.857282334581143,-3.695747210114748,-15.443771808601511]","[1.1135413176505602,-3.2601532297508404,-6.591221219604005,-6.131413590158611,-3.625818311915766,0.2634109301920791,11.585223342573595,-5.857286775782685,-3.695706761053074,-15.443752528476509]","[3.440426908096761e-05,5.266505845691327e-05,4.2104448981561404e-05,2.3503861562801376e-05,9.872016091660996e-05,9.363431385800425e-06,2.4689655203857797e-05,4.441201542526585e-06,4.044906167433027e-05,1.92801250022967e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61250,2,6,6,0,6,10.471741118847319,5.2358705594236596,5.4692869823069756e-05,5.6897908397018986e-06,0.5,true,false,false,true,false,2,"[1.1135069133814792,-3.2601005646923835,-6.591179115155024,-6.131437094020174,-3.6257195917548493,0.2634015667606933,11.5852480322288,-5.857282334581143,-3.695747210114748,-15.443771808601511]","[1.1135201119440747,-3.260104687709216,-6.591195863488599,-6.131452345704636,-3.6257646446718717,0.26342241829936097,11.585289526536027,-5.857339531931262,-3.6957589923716117,-15.443808161476374]","[1.3198562595517771e-05,4.123016832391357e-06,1.6748333575122842e-05,1.5251684462036508e-05,4.5052917022392336e-05,2.0851538667654435e-05,4.1494307227551985e-05,5.719735011933125e-05,1.1782256863490659e-05,3.635287486325467e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61250,3,6,6,0,6,10.471741118847319,5.2358705594236596,0.00014665653615120178,1.4657255411668229e-05,0.5,true,false,false,true,false,2,"[1.1135069133814792,-3.2601005646923835,-6.591179115155024,-6.131437094020174,-3.6257195917548493,0.2634015667606933,11.5852480322288,-5.857282334581143,-3.695747210114748,-15.443771808601511]","[1.1134903758161385,-3.2600615106937942,-6.591258648950337,-6.131424797597116,-3.6256267596881364,0.2633894643642631,11.585117913257989,-5.85725502094251,-3.6957682888905206,-15.443627080283756]","[1.6537565340701832e-05,3.905399858927794e-05,7.953379531322469e-05,1.2296423057556183e-05,9.283206671284461e-05,1.2102396430235807e-05,0.00013011897081049995,2.731363863262004e-05,2.1078775772398473e-05,0.0001447283177551384]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61255,1,9,9,3,9,10.621460023774835,5.3107300118874177,0.00010732773391097794,1.0104800438992189e-05,0.5,true,false,false,true,false,3,"[-11.376765542243762,-5.8472132980440765,-7.5621817949519246,3.064679319885095,-0.9343504420643556,-7.738364240025965,-17.11929510543619,0.5681279022111902,-2.383699960575377,13.68613934365993]","[-11.376747548898486,-5.847184231734642,-7.562176328507069,3.0646114110846043,-0.9343441174071919,-7.738367228342165,-17.119246466375017,0.5681374875140496,-2.3837024417316375,13.68617876259335]","[1.799334527596841e-05,2.9066309434888637e-05,5.4664448558838785e-06,6.790880049045711e-05,6.32465716365882e-06,2.988316199825647e-06,4.863906117336114e-05,9.58530285932735e-06,2.481156260447648e-06,3.941893342052083e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61255,2,9,9,3,9,10.621460023774835,5.3107300118874177,2.8318803315219299e-05,2.6661874405054607e-06,0.5,true,false,false,true,false,3,"[-11.376765542243762,-5.8472132980440765,-7.5621817949519246,3.064679319885095,-0.9343504420643556,-7.738364240025965,-17.11929510543619,0.5681279022111902,-2.383699960575377,13.68613934365993]","[-11.376779544965443,-5.8472458217622,-7.562158092977543,3.0646958239129747,-0.9343326769926688,-7.738358683392658,-17.119274379392884,0.5681400559902652,-2.3837072260919525,13.686127528884494]","[1.4002721680839159e-05,3.2523718123123047e-05,2.3701974381395985e-05,1.6504027879893357e-05,1.776507168682606e-05,5.556633307257641e-06,2.0726043306495967e-05,1.2153779074930426e-05,7.265516575483133e-06,1.1814775435325942e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61255,3,9,9,3,9,10.621460023774835,5.3107300118874177,5.4260944170270164e-05,5.5228744051151765e-06,0.5,true,false,false,true,false,3,"[-11.376765542243762,-5.8472132980440765,-7.5621817949519246,3.064679319885095,-0.9343504420643556,-7.738364240025965,-17.11929510543619,0.5681279022111902,-2.383699960575377,13.68613934365993]","[-11.376757208130932,-5.847280024915223,-7.562162831212582,3.0646662123231287,-0.9343400823645143,-7.7383858423905245,-17.119325696034934,0.5681242724061493,-2.3837156491055107,13.686180497042134]","[8.334112829189166e-06,6.672687114672726e-05,1.8963739342403585e-05,1.3107561966041459e-05,1.0359699841311354e-05,2.160236455939213e-05,3.059059874388481e-05,3.629805040983314e-06,1.5688530133672884e-05,4.1153382204228706e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61269,1,2,2,0,2,6.9898911277291766,3.4949455638645883,2.7109275022585422e-05,3.8783544016933033e-06,0.5,true,false,false,true,false,1,"[0.6940573837102476,-13.648344664886354,7.683948511439424,-2.0737176010907508,-4.339112280751968,-11.508786683541707,-2.092837743500728,-9.046542911153532,-5.881611724508868,-5.671478071756375]","[0.6940720988703083,-13.648366557159008,7.683960905554386,-2.073728687087018,-4.339138651928778,-11.50878741170889,-2.0928357743022974,-9.046553948051612,-5.881613278826936,-5.671465178613489]","[1.4715160060685406e-05,2.1892272654255862e-05,1.2394114961900016e-05,1.1085996267201637e-05,2.6371176809369956e-05,7.281671834391545e-07,1.969198430540331e-06,1.1036898079908042e-05,1.5543180680310797e-06,1.289314288577259e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61269,2,2,2,0,2,6.9898911277291766,3.4949455638645883,3.3280282943248807e-05,4.7612019035925462e-06,0.5,true,false,false,true,false,1,"[0.6940573837102476,-13.648344664886354,7.683948511439424,-2.0737176010907508,-4.339112280751968,-11.508786683541707,-2.092837743500728,-9.046542911153532,-5.881611724508868,-5.671478071756375]","[0.6940753770727742,-13.64838791927619,7.683963798359841,-2.073736670180125,-4.339077930968257,-11.508823672087836,-2.0928517789766388,-9.046548851915267,-5.881643638790608,-5.671454299882743]","[1.7993362526613765e-05,4.3254389836988594e-05,1.528692041663504e-05,1.9069089374212922e-05,3.4349783711640214e-05,3.6988546128213784e-05,1.4035475910834094e-05,5.940761734990474e-06,3.191428173998645e-05,2.37718736313397e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61269,3,2,2,0,2,6.9898911277291766,3.4949455638645883,3.5005276889488179e-05,6.7044150771031094e-06,0.5,true,false,false,true,false,1,"[0.6940573837102476,-13.648344664886354,7.683948511439424,-2.0737176010907508,-4.339112280751968,-11.508786683541707,-2.092837743500728,-9.046542911153532,-5.881611724508868,-5.671478071756375]","[0.6940437455479291,-13.648340243224524,7.683969878553995,-2.0737351559446515,-4.339085494300438,-11.508731156641625,-2.0927935629821257,-9.046581706437662,-5.881624223866041,-5.671504116150407]","[1.3638162318474478e-05,4.4216618295678245e-06,2.13671145710137e-05,1.7554853900758616e-05,2.678645153064707e-05,5.5526900082369934e-05,4.41805186022215e-05,3.87952841300887e-05,1.2499357172401915e-05,2.604439403253167e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61287,1,8,8,3,8,7.9432978863428216,3.9716489431714108,3.7152693119768543e-06,6.3779341060218926e-07,0.5,true,false,false,true,false,2,"[-10.32672030789299,-12.923908064623568,-7.393969529477893,1.19865746260144,-17.20035553010735,-2.6510409768084404,-7.249071972624582,-7.379857186475576,9.141955348944261,1.1656685988138311]","[-10.32672861960148,-12.923907473282728,-7.3939674243215565,1.198658586385276,-17.20035704908394,-2.651044661512241,-7.249075802089206,-7.3798596797972325,9.141952757458785,1.1656661030761768]","[8.311708491248737e-06,5.913408394064845e-07,2.105156336362768e-06,1.1237838359878793e-06,1.5189765925072152e-06,3.684703800743705e-06,3.829464624516277e-06,2.493321656693581e-06,2.591485475988975e-06,2.4957376543177645e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61287,2,8,8,3,8,7.9432978863428216,3.9716489431714108,7.3289379459717807e-05,9.2265681721098103e-06,0.5,true,false,false,true,false,2,"[-10.32672030789299,-12.923908064623568,-7.393969529477893,1.19865746260144,-17.20035553010735,-2.6510409768084404,-7.249071972624582,-7.379857186475576,9.141955348944261,1.1656685988138311]","[-10.326779608281946,-12.923901665439754,-7.393959239704228,1.1986945873328554,-17.200336974751373,-2.6510318756615545,-7.249115673338391,-7.3798419938048125,9.141919184296217,1.1656522684806658]","[5.9300388956629035e-05,6.399183813954323e-06,1.0289773665128621e-05,3.7124731415483225e-05,1.8555355975280463e-05,9.101146885903688e-06,4.3700713809435854e-05,1.5192670763219951e-05,3.616464804423458e-05,1.6330333165281985e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61287,3,8,8,3,8,7.9432978863428216,3.9716489431714108,5.6028415815534416e-05,8.964511135433872e-06,0.5,true,false,false,true,false,2,"[-10.32672030789299,-12.923908064623568,-7.393969529477893,1.19865746260144,-17.20035553010735,-2.6510409768084404,-7.249071972624582,-7.379857186475576,9.141955348944261,1.1656685988138311]","[-10.326737622282124,-12.923863471192107,-7.393954232447026,1.198640321122907,-17.200296006416522,-2.651036317597507,-7.249072229271213,-7.379823793289942,9.141916462006979,1.1657012153879394]","[1.731438913488148e-05,4.459343146123729e-05,1.5297030866889827e-05,1.7141478532822774e-05,5.952369082606879e-05,4.659210933510849e-06,2.566466310582882e-07,3.3393185633556755e-05,3.888693728271164e-05,3.2616574108246255e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61325,1,8,8,6,8,3.7698318137824183,1.8849159068912091,6.9317148943870421e-05,1.8387331946865247e-05,0.5,true,false,false,true,false,1,"[-19.129331317543162,-5.294579747180534,1.8126477290238443,-5.270366153986384,-11.061049868480431,-11.152519565018896,1.866583845970828,-20.75344218699954,5.636415659753246,-18.81773349947663]","[-19.129273320279395,-5.294616125017953,1.8126469013490603,-5.270345416420159,-11.061086220155005,-11.152492681971692,1.8666430662599303,-20.753433415070592,5.636425756613088,-18.81773899136396]","[5.7997263766651486e-05,3.6377837418832826e-05,8.276747840429977e-07,2.0737566225115245e-05,3.6351674573609216e-05,2.6883047203440924e-05,5.922028910232413e-05,8.771928946771368e-06,1.009685984154629e-05,5.491887328901157e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61325,2,8,8,6,8,3.7698318137824183,1.8849159068912091,2.2845451111308535e-05,1.4283338825435877e-05,0.5,true,false,false,true,false,1,"[-19.129331317543162,-5.294579747180534,1.8126477290238443,-5.270366153986384,-11.061049868480431,-11.152519565018896,1.866583845970828,-20.75344218699954,5.636415659753246,-18.81773349947663]","[-19.129312910418417,-5.294578519270818,1.8126798754977647,-5.270368929609344,-11.061036543694126,-11.152558978511744,1.8665834702187407,-20.753475700043296,5.636393190054222,-18.817744501893465]","[1.8407124745323244e-05,1.2279097161282948e-06,3.2146473920358076e-05,2.7756229599162907e-06,1.3324786305446423e-05,3.941349284808382e-05,3.75752087222736e-07,3.351304375698305e-05,2.24696990240858e-05,1.1002416833605366e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61325,3,8,8,6,8,3.7698318137824183,1.8849159068912091,4.8392247238293606e-06,1.535777867526914e-05,0.5,true,false,false,true,false,1,"[-19.129331317543162,-5.294579747180534,1.8126477290238443,-5.270366153986384,-11.061049868480431,-11.152519565018896,1.866583845970828,-20.75344218699954,5.636415659753246,-18.81773349947663]","[-19.129300595324324,-5.294582957810882,1.812705704102357,-5.270372658858504,-11.061049929375052,-11.152551804690471,1.8665879356924788,-20.753476258666165,5.636414910250173,-18.81774857518146]","[3.072221883826387e-05,3.2106303482493104e-06,5.7975078512795264e-05,6.504872120061123e-06,6.089462090130837e-08,3.223967157595098e-05,4.08972165089061e-06,3.4071666625834496e-05,7.495030729387508e-07,1.5075704830280756e-05]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61332,1,6,6,0,6,34.547069181696905,17.273534590848453,5.0610991113586579e-06,3.0583111947119926e-07,0.5,true,false,false,true,false,5,"[8.151705447737186,-20.216789627539566,-0.7039484593871626,-6.803128952161465,-5.746039011080952,-9.965165637015687,42.69877462943409,-14.364472765277283,-2.671957889635817,-19.561819091913407]","[8.151709412059981,-20.21677923512982,-0.7039472750677014,-6.803130794193992,-5.74602529192568,-9.965176454377318,42.698773532657775,-14.364466777383335,-2.6719607565000505,-19.561815264545114]","[3.9643227953689575e-06,1.0392409745207942e-05,1.1843194611671493e-06,1.8420325265111614e-06,1.371915527226264e-05,1.0817361630444111e-05,1.0967763159897004e-06,5.9878939477897575e-06,2.8668642335638594e-06,3.827368292519395e-06]"
mlp_100,mnist_mlp_square_784_100_10_v1,locked_audit,synth_analysis_minimum_rescale_N13_Q5_S29_cd07c4b74140,mnist_61332,2,6,6,0,6,34.547069181696905,17.273534590848453,2.047285951434219e-05,1.0737724023527332e-06,0.5,true,false,false,true,false,5,"[8.151705447737186,-20.216789627539566,-0.7039484593871626,-6.803128952161465,-5.746039011080952,-9.965165637015687,42.69877462943409,-14.364472765277283,-2.671957889635817,-19.561819091913407]","[8.151693779010156,-20.216792521182427,-0.7039106588734072,-6.803152030897229,-5.746044165582586,-9.965177323466643,42.69876582530161,-14.364479328782227,-2.6719220576800082,-19.56184175427498]","[1.1668727029956472e-05,2.893642861323542e-06,3.780051375534832e-05,2.3078735763348845e-05,5.154501634407893e-06,1.168645095539489e-05,8.804132484385718e-06,6.563504944878673e-06,3.5831955808696137e-05,2.266236157311141e-05]"
